paddock,sample_id,lat,lon,ph,cec_cmolkg,esp_pct,na_cmolkg,A00,A01,A02,A03,A04,A05,A06,A07,A08,A09,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,A28,A29,A30,A31,A32,A33,A34,A35,A36,A37,A38,A39,A40,A41,A42,A43,A44,A45,A46,A47,A48,A49,A50,A51,A52,A53,A54,A55,A56,A57,A58,A59,A60,A61,A62,A63
HILLPDK,12,-34.29384200385584,147.28192925892307,4.78,9.9,7.378129117259552,0.7304347826086957,-0.11374086889657825,0.17279507881584008,0.21413302575932336,0.06698961937716265,-0.21413302575932336,-0.07111111111111111,0.2288965782391388,0.29287197231833906,0.09842368319876971,0.004982698961937716,0.04822760476739715,0.002214532871972318,0.007443291041906958,0.2288965782391388,-0.07111111111111111,-0.16000000000000003,-0.08882737408688965,0.12456747404844293,-0.1085121107266436,0.07972318339100345,-0.022206843521722412,0.14769703960015382,-0.06698961937716265,-0.05173394848135333,-0.01574778931180315,-0.17937716262975778,-0.03844675124951941,-0.044844290657439445,0.007443291041906958,-0.186082276047674,-0.16000000000000003,-0.14769703960015382,-0.14769703960015382,-0.16000000000000003,0.008858131487889272,-0.006151480199923107,-0.15378700499807765,-0.002214532871972318,-0.03254133025759323,0.03543252595155709,-0.22145328719723184,0.01384083044982699,-0.03844675124951941,-0.0271280276816609,0.2069357939254133,-0.1085121107266436,-0.08421376393694734,-0.13016532103037293,-0.05173394848135333,0.03254133025759323,0.17937716262975778,-0.06698961937716265,-0.15378700499807765,0.0271280276816609,-0.01574778931180315,-0.16633602460592078,-0.03844675124951941,-0.05173394848135333,-0.07972318339100345,-0.1085121107266436,-0.024605920799692427,0.029773164167627833,0.13016532103037293,0.16000000000000003
LIGHTNING_TREE,11,-34.28430954236839,147.29523628070845,4.42,8,8.315217391304348,0.6652173913043479,-0.10340638216070744,0.21413302575932336,0.1929104190695886,0.041584006151480196,-0.2069357939254133,-0.09842368319876971,0.2519646289888504,0.3188927335640138,0.09356401384083046,0.03844675124951941,0.002214532871972318,0.0271280276816609,-0.01384083044982699,0.21413302575932336,-0.03543252595155709,-0.16633602460592078,-0.08882737408688965,0.07535563244905807,-0.09356401384083046,0.0629911572472126,-0.019930795847750864,0.09356401384083046,-0.08421376393694734,-0.07535563244905807,0.05173394848135333,-0.14769703960015382,0.01384083044982699,-0.03844675124951941,0.022206843521722412,-0.21413302575932336,-0.15378700499807765,-0.14173010380622836,-0.12456747404844293,-0.13588619761630144,0.08421376393694734,0.012056901191849288,-0.14173010380622836,0.017777777777777778,-0.012056901191849288,0.03844675124951941,-0.22145328719723184,0.01384083044982699,-0.044844290657439445,-0.01574778931180315,0.16633602460592078,-0.11374086889657825,-0.09842368319876971,-0.1085121107266436,0.01574778931180315,0.029773164167627833,0.2069357939254133,-0.004982698961937716,-0.14173010380622836,0.05173394848135333,-0.002214532871972318,-0.16633602460592078,-0.03844675124951941,-0.029773164167627833,-0.05173394848135333,-0.12456747404844293,-0.01384083044982699,0.07535563244905807,0.08421376393694734,0.19986159169550174
LIGHTNING_TREE,12,-34.28609068092213,147.29493380192488,4.72,9.4,9.666975023126732,0.908695652173913,-0.08882737408688965,0.19986159169550174,0.1929104190695886,0.04822760476739715,-0.186082276047674,-0.10340638216070744,0.2679584775086506,0.3014225297962323,0.08421376393694734,0.04822760476739715,0.003936947327950788,0.01384083044982699,0.002214532871972318,0.2069357939254133,-0.03844675124951941,-0.186082276047674,-0.09842368319876971,0.07111111111111111,-0.09842368319876971,0.09842368319876971,-0.019930795847750864,0.1085121107266436,-0.08882737408688965,-0.07972318339100345,0.03543252595155709,-0.14769703960015382,0.010396001537870049,-0.041584006151480196,0.029773164167627833,-0.2288965782391388,-0.15378700499807765,-0.16000000000000003,-0.12456747404844293,-0.14769703960015382,0.11374086889657825,0.012056901191849288,-0.13588619761630144,0.010396001537870049,-0.008858131487889272,0.03844675124951941,-0.19986159169550174,0.017777777777777778,-0.05173394848135333,-0.019930795847750864,0.19986159169550174,-0.13016532103037293,-0.09356401384083046,-0.09842368319876971,-0.01384083044982699,0.029773164167627833,0.186082276047674,-0.03844675124951941,-0.15378700499807765,0.04822760476739715,-0.01574778931180315,-0.17279507881584008,-0.044844290657439445,-0.029773164167627833,-0.07111111111111111,-0.13016532103037293,-0.007443291041906958,0.07535563244905807,0.09842368319876971,0.186082276047674
LIGHTNING_TREE,13,-34.28787181947584,147.2946313167625,4.98,11,9.24901185770751,1.0173913043478262,-0.11909265667051133,0.2069357939254133,0.186082276047674,0.044844290657439445,-0.19986159169550174,-0.08882737408688965,0.2679584775086506,0.31009611687812383,0.10340638216070744,0.03844675124951941,0.01384083044982699,0.003014225297962322,-0.002214532871972318,0.21413302575932336,-0.05173394848135333,-0.186082276047674,-0.09842368319876971,0.07535563244905807,-0.08882737408688965,0.08421376393694734,-0.019930795847750864,0.11909265667051133,-0.08421376393694734,-0.07111111111111111,0.04822760476739715,-0.13588619761630144,-0.006151480199923107,-0.05536332179930796,0.01574778931180315,-0.2288965782391388,-0.15378700499807765,-0.14173010380622836,-0.11909265667051133,-0.14769703960015382,0.09842368319876971,0.019930795847750864,-0.14769703960015382,0.01384083044982699,-0.003936947327950788,0.03844675124951941,-0.2069357939254133,0.003936947327950788,-0.04822760476739715,-0.019930795847750864,0.17937716262975778,-0.13016532103037293,-0.07535563244905807,-0.09842368319876971,-0.006151480199923107,0.03844675124951941,0.2069357939254133,-0.019930795847750864,-0.14173010380622836,0.05173394848135333,0.003014225297962322,-0.16633602460592078,-0.03844675124951941,-0.029773164167627833,-0.08421376393694734,-0.14173010380622836,-0.003936947327950788,0.08421376393694734,0.08421376393694734,0.1929104190695886
LIGHTNING_TREE,14,-34.28965295802952,147.294328825221,4.39,6.4,6.71875,0.43,-0.07972318339100345,0.186082276047674,0.16633602460592078,0.05173394848135333,-0.19986159169550174,-0.07972318339100345,0.2599000384467512,0.28444444444444444,0.07972318339100345,0.03543252595155709,0.029773164167627833,0.010396001537870049,0.012056901191849288,0.21413302575932336,-0.0629911572472126,-0.1929104190695886,-0.08882737408688965,0.08421376393694734,-0.09356401384083046,0.09356401384083046,-0.03844675124951941,0.1085121107266436,-0.10340638216070744,-0.07535563244905807,0.044844290657439445,-0.14173010380622836,0.012056901191849288,-0.04822760476739715,0.019930795847750864,-0.2519646289888504,-0.16000000000000003,-0.13588619761630144,-0.11374086889657825,-0.13016532103037293,0.09356401384083046,0.019930795847750864,-0.14173010380622836,0.006151480199923107,-0.007443291041906958,0.0271280276816609,-0.1929104190695886,-2.4605920799692423E-4,-0.05911572472126105,-0.029773164167627833,0.2288965782391388,-0.10340638216070744,-0.07111111111111111,-0.09842368319876971,-0.05536332179930796,0.03844675124951941,0.2069357939254133,-0.04822760476739715,-0.15378700499807765,0.03543252595155709,-0.008858131487889272,-0.16000000000000003,-0.03543252595155709,-0.019930795847750864,-0.10340638216070744,-0.14173010380622836,9.84236831987697E-4,0.08882737408688965,0.10340638216070744,0.1929104190695886
LIGHTNING_TREE,15,-34.29143409658319,147.29402632729995,4.47,8.2,8.960763520678686,0.7347826086956522,-0.07535563244905807,0.1929104190695886,0.17279507881584008,0.044844290657439445,-0.17937716262975778,-0.08882737408688965,0.2599000384467512,0.31009611687812383,0.10340638216070744,0.044844290657439445,0.0271280276816609,0.017777777777777778,0.0015378700499807767,0.22145328719723184,-0.04822760476739715,-0.186082276047674,-0.1085121107266436,0.07972318339100345,-0.08421376393694734,0.08421376393694734,-0.03844675124951941,0.10340638216070744,-0.11374086889657825,-0.06698961937716265,0.03254133025759323,-0.14173010380622836,-0.003014225297962322,-0.041584006151480196,0.017777777777777778,-0.2364628988850442,-0.16000000000000003,-0.14769703960015382,-0.11374086889657825,-0.12456747404844293,0.10340638216070744,0.003014225297962322,-0.13016532103037293,0.004982698961937716,0.008858131487889272,0.03254133025759323,-0.17937716262975778,0.006151480199923107,-0.05536332179930796,-0.029773164167627833,0.186082276047674,-0.13016532103037293,-0.08882737408688965,-0.11374086889657825,-0.03543252595155709,0.05911572472126105,0.17279507881584008,-0.012056901191849288,-0.16000000000000003,0.03844675124951941,-0.002214532871972318,-0.17279507881584008,-0.03844675124951941,-0.03543252595155709,-0.08421376393694734,-0.14173010380622836,-0.01574778931180315,0.07535563244905807,0.07972318339100345,0.19986159169550174
LIGHTNING_TREE,1,-34.2960498240853,147.29106205966642,4.3,5.8,8.620689655172415,0.5,-0.09842368319876971,0.2069357939254133,0.2069357939254133,0.04822760476739715,-0.19986159169550174,-0.08882737408688965,0.2364628988850442,0.31009611687812383,0.07972318339100345,0.03844675124951941,0.024605920799692427,0.006151480199923107,0.010396001537870049,0.22145328719723184,-0.07535563244905807,-0.1929104190695886,-0.06698961937716265,0.08882737408688965,-0.07972318339100345,0.07111111111111111,-0.03844675124951941,0.11374086889657825,-0.1085121107266436,-0.04822760476739715,-9.84236831987697E-4,-0.16000000000000003,-0.017777777777777778,-0.044844290657439445,0.029773164167627833,-0.21413302575932336,-0.16000000000000003,-0.15378700499807765,-0.11374086889657825,-0.12456747404844293,0.05911572472126105,0.019930795847750864,-0.16000000000000003,5.536332179930795E-4,-0.041584006151480196,0.0271280276816609,-0.1929104190695886,0.006151480199923107,-0.0629911572472126,-2.4605920799692423E-4,0.2288965782391388,-0.10340638216070744,-0.07535563244905807,-0.10340638216070744,-0.029773164167627833,0.0271280276816609,0.17937716262975778,-0.05173394848135333,-0.16000000000000003,0.03844675124951941,-0.01574778931180315,-0.1929104190695886,-0.024605920799692427,-0.022206843521722412,-0.06698961937716265,-0.14769703960015382,-0.010396001537870049,0.06698961937716265,0.13588619761630144,0.1929104190695886
LIGHTNING_TREE,2,-34.29474606981884,147.29126535477596,4.69,9.5,9.4279176201373,0.8956521739130435,-0.09842368319876971,0.186082276047674,0.1929104190695886,0.04822760476739715,-0.1929104190695886,-0.08882737408688965,0.2599000384467512,0.3014225297962323,0.08421376393694734,0.05173394848135333,0.01384083044982699,0.010396001537870049,0.008858131487889272,0.22145328719723184,-0.07111111111111111,-0.19986159169550174,-0.08882737408688965,0.08421376393694734,-0.08882737408688965,0.08882737408688965,-0.03844675124951941,0.13016532103037293,-0.1085121107266436,-0.0629911572472126,0.012056901191849288,-0.16000000000000003,-0.0271280276816609,-0.044844290657439445,0.029773164167627833,-0.2364628988850442,-0.15378700499807765,-0.17279507881584008,-0.11374086889657825,-0.13016532103037293,0.07535563244905807,0.0271280276816609,-0.14769703960015382,-5.536332179930795E-4,-0.022206843521722412,0.029773164167627833,-0.1929104190695886,0.004982698961937716,-0.044844290657439445,-0.01384083044982699,0.2069357939254133,-0.13016532103037293,-0.08882737408688965,-0.1085121107266436,-0.03844675124951941,0.03254133025759323,0.1929104190695886,-0.029773164167627833,-0.15378700499807765,0.044844290657439445,-0.022206843521722412,-0.17937716262975778,-0.0271280276816609,-0.029773164167627833,-0.06698961937716265,-0.12456747404844293,-0.004982698961937716,0.0629911572472126,0.1085121107266436,0.186082276047674
LIGHTNING_TREE,3,-34.29296493126399,147.2915679111668,4.59,9.2,5.671077504725898,0.5217391304347826,-0.08882737408688965,0.17937716262975778,0.17937716262975778,0.0629911572472126,-0.19986159169550174,-0.05911572472126105,0.2599000384467512,0.31009611687812383,0.08421376393694734,0.03844675124951941,0.03254133025759323,-0.003936947327950788,0.01574778931180315,0.2288965782391388,-0.044844290657439445,-0.17937716262975778,-0.07972318339100345,0.08882737408688965,-0.07972318339100345,0.09356401384083046,-0.03543252595155709,0.09842368319876971,-0.09356401384083046,-0.05911572472126105,0.022206843521722412,-0.11374086889657825,0.008858131487889272,-0.07972318339100345,0.002214532871972318,-0.21413302575932336,-0.16000000000000003,-0.16633602460592078,-0.11374086889657825,-0.15378700499807765,0.08421376393694734,0.010396001537870049,-0.16000000000000003,-0.003936947327950788,-0.03543252595155709,0.029773164167627833,-0.19986159169550174,-0.0015378700499807767,-0.06698961937716265,-0.01384083044982699,0.24415224913494812,-0.12456747404844293,-0.05536332179930796,-0.10340638216070744,-0.05911572472126105,0.022206843521722412,0.186082276047674,-0.05536332179930796,-0.16633602460592078,0.05536332179930796,0.002214532871972318,-0.17937716262975778,-0.024605920799692427,-0.0271280276816609,-0.08882737408688965,-0.13016532103037293,-0.003014225297962322,0.06698961937716265,0.12456747404844293,0.16000000000000003
LIGHTNING_TREE,4,-34.29118379270909,147.2918704611729,4.3,5.9,4.355195283714075,0.2569565217391304,-0.09356401384083046,0.1929104190695886,0.17937716262975778,0.04822760476739715,-0.19986159169550174,-0.08882737408688965,0.2364628988850442,0.3188927335640138,0.07111111111111111,0.044844290657439445,0.012056901191849288,0.0271280276816609,0.008858131487889272,0.21413302575932336,-0.04822760476739715,-0.17937716262975778,-0.08882737408688965,0.08421376393694734,-0.08882737408688965,0.07535563244905807,-0.019930795847750864,0.1085121107266436,-0.10340638216070744,-0.05536332179930796,0.0271280276816609,-0.16633602460592078,0.007443291041906958,-0.04822760476739715,0.012056901191849288,-0.2288965782391388,-0.17937716262975778,-0.16633602460592078,-0.10340638216070744,-0.13588619761630144,0.08421376393694734,0.010396001537870049,-0.12456747404844293,-0.010396001537870049,-0.010396001537870049,0.03254133025759323,-0.1929104190695886,0.01384083044982699,-0.0629911572472126,-0.017777777777777778,0.22145328719723184,-0.12456747404844293,-0.08421376393694734,-0.10340638216070744,-0.041584006151480196,0.03844675124951941,0.21413302575932336,-0.03844675124951941,-0.16000000000000003,0.03543252595155709,-0.003936947327950788,-0.186082276047674,-0.03254133025759323,-0.041584006151480196,-0.08882737408688965,-0.13016532103037293,0.006151480199923107,0.08421376393694734,0.11374086889657825,0.1929104190695886
LIGHTNING_TREE,5,-34.28940265415416,147.2921730047944,4.3,8.2,4.66065747613998,0.3821739130434783,-0.12456747404844293,0.17937716262975778,0.15378700499807765,0.07535563244905807,-0.2069357939254133,-0.11374086889657825,0.22145328719723184,0.31009611687812383,0.08421376393694734,0.03844675124951941,0.01384083044982699,-0.008858131487889272,0.022206843521722412,0.2069357939254133,-0.0629911572472126,-0.186082276047674,-0.08882737408688965,0.07111111111111111,-0.09356401384083046,0.09356401384083046,-0.041584006151480196,0.08882737408688965,-0.10340638216070744,-0.06698961937716265,0.01574778931180315,-0.13016532103037293,0.0015378700499807767,-0.05536332179930796,-0.006151480199923107,-0.22145328719723184,-0.17937716262975778,-0.17279507881584008,-0.12456747404844293,-0.16633602460592078,0.10340638216070744,0.012056901191849288,-0.14173010380622836,0.003014225297962322,-0.01574778931180315,0.05173394848135333,-0.17937716262975778,0.012056901191849288,-0.044844290657439445,-9.84236831987697E-4,0.2288965782391388,-0.13016532103037293,-0.0629911572472126,-0.09842368319876971,-0.05911572472126105,0.01384083044982699,0.22145328719723184,-0.04822760476739715,-0.14769703960015382,0.0629911572472126,-0.01384083044982699,-0.17279507881584008,-0.029773164167627833,-0.03844675124951941,-0.09842368319876971,-0.13016532103037293,0.012056901191849288,0.05911572472126105,0.11374086889657825,0.1929104190695886
LIGHTNING_TREE,6,-34.28762151559922,147.29247554203232,5.06,11,7.588932806324111,0.8347826086956522,-0.1085121107266436,0.19986159169550174,0.17937716262975778,0.05173394848135333,-0.186082276047674,-0.09842368319876971,0.2364628988850442,0.3188927335640138,0.11374086889657825,0.0629911572472126,0.019930795847750864,0.0271280276816609,-0.010396001537870049,0.22145328719723184,-0.041584006151480196,-0.16000000000000003,-0.09356401384083046,0.0629911572472126,-0.09356401384083046,0.08882737408688965,-0.044844290657439445,0.10340638216070744,-0.08421376393694734,-0.08421376393694734,0.03844675124951941,-0.15378700499807765,-0.003936947327950788,-0.05911572472126105,0.019930795847750864,-0.22145328719723184,-0.15378700499807765,-0.15378700499807765,-0.11374086889657825,-0.14173010380622836,0.11374086889657825,0.008858131487889272,-0.13588619761630144,0.012056901191849288,-0.006151480199923107,0.044844290657439445,-0.21413302575932336,0.01574778931180315,-0.041584006151480196,-0.019930795847750864,0.14769703960015382,-0.12456747404844293,-0.07111111111111111,-0.11374086889657825,-0.006151480199923107,0.008858131487889272,0.2069357939254133,-0.01384083044982699,-0.15378700499807765,0.044844290657439445,-0.003936947327950788,-0.16633602460592078,-0.029773164167627833,-0.03543252595155709,-0.05536332179930796,-0.14769703960015382,0.0015378700499807767,0.07972318339100345,0.09842368319876971,0.19986159169550174
LIGHTNING_TREE,7,-34.285840377044245,147.29277807288713,4.36,5.7,3.4401220442410376,0.1960869565217391,-0.10340638216070744,0.22145328719723184,0.186082276047674,0.044844290657439445,-0.19986159169550174,-0.09842368319876971,0.2519646289888504,0.3278123798539023,0.09356401384083046,0.05911572472126105,9.84236831987697E-4,0.0271280276816609,0.0015378700499807767,0.19986159169550174,-0.03254133025759323,-0.17279507881584008,-0.10340638216070744,0.0629911572472126,-0.08421376393694734,0.08421376393694734,-0.024605920799692427,0.09842368319876971,-0.08421376393694734,-0.07535563244905807,0.044844290657439445,-0.17279507881584008,0.002214532871972318,-0.05536332179930796,0.029773164167627833,-0.22145328719723184,-0.16000000000000003,-0.15378700499807765,-0.11909265667051133,-0.14769703960015382,0.08421376393694734,0.006151480199923107,-0.13588619761630144,0.012056901191849288,-0.006151480199923107,0.041584006151480196,-0.2069357939254133,0.019930795847750864,-0.041584006151480196,-0.010396001537870049,0.16633602460592078,-0.11374086889657825,-0.09356401384083046,-0.11374086889657825,-0.006151480199923107,0.01574778931180315,0.22145328719723184,-0.01574778931180315,-0.14769703960015382,0.041584006151480196,-0.01384083044982699,-0.17279507881584008,-0.03844675124951941,-0.044844290657439445,-0.044844290657439445,-0.13588619761630144,-0.017777777777777778,0.07972318339100345,0.1085121107266436,0.186082276047674
LIGHTNING_TREE,8,-34.28405923848925,147.2930805973591,4.68,9.4,7.863089731729881,0.7391304347826088,-0.08421376393694734,0.2069357939254133,0.17937716262975778,0.04822760476739715,-0.1929104190695886,-0.10340638216070744,0.2519646289888504,0.31009611687812383,0.09842368319876971,0.06698961937716265,0.019930795847750864,0.019930795847750864,-0.003014225297962322,0.22145328719723184,-0.022206843521722412,-0.16000000000000003,-0.1085121107266436,0.07111111111111111,-0.08421376393694734,0.07535563244905807,-0.03844675124951941,0.08882737408688965,-0.09356401384083046,-0.0629911572472126,0.029773164167627833,-0.14173010380622836,0.012056901191849288,-0.0629911572472126,0.024605920799692427,-0.21413302575932336,-0.16000000000000003,-0.16000000000000003,-0.13588619761630144,-0.15378700499807765,0.09356401384083046,0.01384083044982699,-0.13588619761630144,0.012056901191849288,-0.007443291041906958,0.05173394848135333,-0.22145328719723184,0.022206843521722412,-0.05536332179930796,-0.01574778931180315,0.16633602460592078,-0.13016532103037293,-0.09842368319876971,-0.11374086889657825,0.01384083044982699,0.0271280276816609,0.1929104190695886,-0.01384083044982699,-0.14173010380622836,0.05173394848135333,-0.006151480199923107,-0.17279507881584008,-0.0271280276816609,-0.03543252595155709,-0.05173394848135333,-0.13588619761630144,-0.022206843521722412,0.0629911572472126,0.08882737408688965,0.186082276047674
LIGHTNING_TREE,9,-34.28267522288375,147.29340145450843,4.65,7.3,7.68314472900536,0.5608695652173913,-0.11909265667051133,0.2288965782391388,0.1929104190695886,0.05911572472126105,-0.1929104190695886,-0.09356401384083046,0.2364628988850442,0.3014225297962323,0.09356401384083046,0.05173394848135333,0.01384083044982699,0.006151480199923107,-0.01384083044982699,0.2288965782391388,-0.03543252595155709,-0.14769703960015382,-0.08882737408688965,0.07535563244905807,-0.08882737408688965,0.07972318339100345,-0.03844675124951941,0.10340638216070744,-0.09356401384083046,-0.07111111111111111,0.022206843521722412,-0.14769703960015382,0.024605920799692427,-0.0629911572472126,0.022206843521722412,-0.21413302575932336,-0.14173010380622836,-0.16633602460592078,-0.13016532103037293,-0.15378700499807765,0.09356401384083046,0.01384083044982699,-0.14173010380622836,0.024605920799692427,-0.041584006151480196,0.05536332179930796,-0.22145328719723184,0.017777777777777778,-0.044844290657439445,0.003936947327950788,0.16000000000000003,-0.09842368319876971,-0.08882737408688965,-0.1085121107266436,-0.008858131487889272,0.019930795847750864,0.2069357939254133,-0.022206843521722412,-0.14769703960015382,0.05173394848135333,-0.0015378700499807767,-0.17279507881584008,-0.03844675124951941,-0.03543252595155709,-0.044844290657439445,-0.15378700499807765,-0.008858131487889272,0.0629911572472126,0.1085121107266436,0.1929104190695886
LIGHTNING_TREE,10,-34.28252840381463,147.29553875311396,4.62,8.1,3.848631239935589,0.3117391304347826,-0.11909265667051133,0.21413302575932336,0.2069357939254133,0.041584006151480196,-0.21413302575932336,-0.10340638216070744,0.2599000384467512,0.29287197231833906,0.07535563244905807,0.022206843521722412,0.008858131487889272,0.004982698961937716,0.008858131487889272,0.2288965782391388,-0.0629911572472126,-0.186082276047674,-0.10340638216070744,0.10340638216070744,-0.08882737408688965,0.07972318339100345,-0.029773164167627833,0.11909265667051133,-0.09356401384083046,-0.0629911572472126,0.010396001537870049,-0.16633602460592078,-0.01384083044982699,-0.05911572472126105,0.03844675124951941,-0.24415224913494812,-0.14173010380622836,-0.16000000000000003,-0.11374086889657825,-0.14173010380622836,0.0629911572472126,0.012056901191849288,-0.13588619761630144,0.03254133025759323,-0.03254133025759323,0.029773164167627833,-0.21413302575932336,0.003014225297962322,-0.044844290657439445,0.003014225297962322,0.22145328719723184,-0.10340638216070744,-0.08421376393694734,-0.1085121107266436,-0.03844675124951941,0.03543252595155709,0.1929104190695886,-0.05173394848135333,-0.12456747404844293,0.05536332179930796,-0.03844675124951941,-0.17279507881584008,-0.041584006151480196,-0.05173394848135333,-0.07972318339100345,-0.14173010380622836,-0.0271280276816609,0.06698961937716265,0.13016532103037293,0.17279507881584008
LIGHTNING_TREE,16,-34.29321523513683,147.29372382299832,4.45,6.8,3.8554987212276215,0.2621739130434782,-0.07972318339100345,0.16633602460592078,0.17279507881584008,0.0629911572472126,-0.17937716262975778,-0.10340638216070744,0.2679584775086506,0.3014225297962323,0.08421376393694734,0.044844290657439445,0.0271280276816609,0.017777777777777778,0.008858131487889272,0.22145328719723184,-0.05173394848135333,-0.186082276047674,-0.12456747404844293,0.10340638216070744,-0.07972318339100345,0.09356401384083046,-0.03543252595155709,0.1085121107266436,-0.1085121107266436,-0.06698961937716265,0.04822760476739715,-0.12456747404844293,0.006151480199923107,-0.0629911572472126,0.012056901191849288,-0.2364628988850442,-0.14769703960015382,-0.15378700499807765,-0.1085121107266436,-0.13016532103037293,0.09842368319876971,0.010396001537870049,-0.12456747404844293,6.151480199923106E-5,0.006151480199923107,0.0271280276816609,-0.17937716262975778,0.003936947327950788,-0.0629911572472126,-0.024605920799692427,0.21413302575932336,-0.14173010380622836,-0.07972318339100345,-0.09842368319876971,-0.04822760476739715,0.05911572472126105,0.1929104190695886,-0.03254133025759323,-0.15378700499807765,0.041584006151480196,-0.01574778931180315,-0.16000000000000003,-0.041584006151480196,-0.022206843521722412,-0.09356401384083046,-0.13588619761630144,-0.017777777777777778,0.08882737408688965,0.09356401384083046,0.19986159169550174
LIGHTNING_TREE,17,-34.29499637369042,147.293421312316,4.84,13,10.468227424749164,1.3608695652173912,-0.09356401384083046,0.1929104190695886,0.17937716262975778,0.0629911572472126,-0.2069357939254133,-0.08882737408688965,0.2679584775086506,0.29287197231833906,0.09842368319876971,0.05173394848135333,0.01574778931180315,0.007443291041906958,0.004982698961937716,0.22145328719723184,-0.05536332179930796,-0.1929104190695886,-0.11374086889657825,0.07972318339100345,-0.08882737408688965,0.08882737408688965,-0.04822760476739715,0.09842368319876971,-0.1085121107266436,-0.07535563244905807,0.03543252595155709,-0.13588619761630144,-0.01384083044982699,-0.03543252595155709,0.01384083044982699,-0.2364628988850442,-0.16633602460592078,-0.17279507881584008,-0.12456747404844293,-0.14173010380622836,0.08882737408688965,0.024605920799692427,-0.14769703960015382,-0.007443291041906958,-0.004982698961937716,0.05536332179930796,-0.186082276047674,0.022206843521722412,-0.03844675124951941,-0.0271280276816609,0.16633602460592078,-0.14173010380622836,-0.06698961937716265,-0.11374086889657825,-0.010396001537870049,0.05536332179930796,0.2288965782391388,-0.007443291041906958,-0.13588619761630144,0.041584006151480196,-0.012056901191849288,-0.16000000000000003,-0.03543252595155709,-0.022206843521722412,-0.0629911572472126,-0.12456747404844293,-0.022206843521722412,0.06698961937716265,0.08882737408688965,0.17279507881584008
LIGHTNING_TREE,18,-34.296383863589426,147.2932426067106,4.87,12,11.521739130434783,1.382608695652174,-0.14173010380622836,0.1929104190695886,0.19986159169550174,0.05173394848135333,-0.1929104190695886,-0.07111111111111111,0.2519646289888504,0.3014225297962323,0.09842368319876971,0.03844675124951941,0.006151480199923107,0.008858131487889272,0.004982698961937716,0.22145328719723184,-0.0629911572472126,-0.1929104190695886,-0.07972318339100345,0.07972318339100345,-0.08882737408688965,0.08421376393694734,-0.03254133025759323,0.13016532103037293,-0.1085121107266436,-0.0629911572472126,0.007443291041906958,-0.15378700499807765,-0.017777777777777778,-0.041584006151480196,0.0271280276816609,-0.2288965782391388,-0.17279507881584008,-0.16000000000000003,-0.13016532103037293,-0.14769703960015382,0.05536332179930796,0.024605920799692427,-0.16633602460592078,0.007443291041906958,-0.0271280276816609,0.044844290657439445,-0.17279507881584008,0.01574778931180315,-0.0271280276816609,-0.012056901191849288,0.186082276047674,-0.1085121107266436,-0.07972318339100345,-0.10340638216070744,-0.01384083044982699,0.03543252595155709,0.19986159169550174,-0.024605920799692427,-0.13588619761630144,0.044844290657439445,-0.0271280276816609,-0.17279507881584008,-0.0271280276816609,-0.03844675124951941,-0.03254133025759323,-0.13016532103037293,-0.03254133025759323,0.07111111111111111,0.15378700499807765,0.17937716262975778
LIGHTNING_TREE,19,-34.296467373257904,147.29537983162788,5.71,17,7.186700767263428,1.2217391304347829,-0.14173010380622836,0.19986159169550174,0.17937716262975778,0.0629911572472126,-0.2069357939254133,-0.11909265667051133,0.2519646289888504,0.31009611687812383,0.11374086889657825,0.05911572472126105,0.01574778931180315,0.0271280276816609,0.010396001537870049,0.2069357939254133,-0.044844290657439445,-0.16633602460592078,-0.1085121107266436,0.06698961937716265,-0.09356401384083046,0.07535563244905807,-0.03543252595155709,0.09356401384083046,-0.09356401384083046,-0.0629911572472126,0.024605920799692427,-0.13588619761630144,-0.019930795847750864,-0.041584006151480196,0.019930795847750864,-0.21413302575932336,-0.1929104190695886,-0.16000000000000003,-0.11909265667051133,-0.15378700499807765,0.07111111111111111,0.024605920799692427,-0.14173010380622836,0.003936947327950788,-0.0271280276816609,0.04822760476739715,-0.186082276047674,0.002214532871972318,-0.03844675124951941,-0.019930795847750864,0.17937716262975778,-0.12456747404844293,-0.05911572472126105,-0.08882737408688965,0.004982698961937716,0.029773164167627833,0.22145328719723184,-0.01574778931180315,-0.13588619761630144,0.05911572472126105,-0.022206843521722412,-0.16633602460592078,-0.022206843521722412,-0.044844290657439445,-0.05911572472126105,-0.16000000000000003,-0.03844675124951941,0.06698961937716265,0.11909265667051133,0.17937716262975778
